P_max,Omega_1,Omega_2,Mu,Gamma_e,Delta_1,Delta_2,number_of_fails,ComputTime
2014,0.11077972009852584,6.826367305185115,6.658496735241651,0.1581318722197266,5.0,2.4000000000000004,-0.96,0.0,359.2346739768982
2105,0.11032150878219195,6.97541500781632,6.747274516788629,0.1592846505956494,5.0,2.4000000000000004,-0.7999999999999998,0.0,346.2826383113861
2189,0.10977431500437543,7.1294606160661536,6.848099279018722,0.1601756477932776,5.0,2.4000000000000004,-0.6400000000000001,0.0,295.843195438385
2283,0.10914463918844186,7.287509086220919,6.9610573520696075,0.1607892526663004,5.0,2.4000000000000004,-0.48,0.0,339.958514213562
2336,0.1084383984790551,7.445156136433684,7.069357029124676,0.1615984974743349,5.0,2.4000000000000004,-0.31999999999999984,0.0,201.97657799720764
2383,0.10766192597603357,7.605584879591458,7.189686787198427,0.16211592424970805,5.0,2.4000000000000004,-0.16000000000000014,0.0,166.87520480155945
1910,0.10682124648039831,7.768934055160287,7.322761433764013,0.16233960408290854,5.0,2.4000000000000004,0.0,0.0,317.4682447910309
2001,0.1059222658940222,7.92801037604121,7.449984007771054,0.16273900201406138,5.0,2.4000000000000004,0.16000000000000014,0.0,324.8145785331726
2112,0.10497096044409243,8.089908797627462,7.590274836135183,0.1628422462233402,5.0,2.4000000000000004,0.3200000000000003,0.0,419.62646412849426
2203,0.10397267499085505,8.265694048074774,7.746697630343043,0.1626760872656673,5.0,2.4000000000000004,0.4800000000000004,0.0,330.15305519104004
2288,0.10293364314751478,8.410642823103887,7.891880568775612,0.16262087912567297,5.0,2.4000000000000004,0.6399999999999997,0.0,305.67448019981384
2371,0.10185825963452273,8.56928665473582,8.0537596637519,0.16229983280494858,5.0,2.4000000000000004,0.7999999999999998,0.0,305.0660653114319
2473,0.10075223716261328,8.723447288995228,8.209524255517396,0.16216810739618567,5.0,2.4000000000000004,0.96,0.0,350.1411843299866
1916,0.09962004973346372,8.877598225194568,8.37980340102379,0.16173525176276599,5.0,2.4000000000000004,1.12,0.0,325.4453899860382
2008,0.09846630579034225,9.028857616697401,8.554499398835318,0.16124928984081344,5.0,2.4000000000000004,1.2800000000000002,0.0,344.6517813205719
2116,0.09729540113570283,9.179382168037705,8.74494756271481,0.1604579665178839,5.0,2.4000000000000004,1.4400000000000004,0.0,401.0076370239258
2162,0.0961110591550403,9.308642170303308,8.926672069580622,0.15985725927070973,5.0,2.4000000000000004,1.6000000000000005,0.0,175.57589149475098
2210,0.09491730398266159,9.468223812273663,9.11777120686272,0.1592449374037155,5.0,2.4000000000000004,1.7599999999999998,0.0,165.11139488220215
2250,0.09371705215904082,9.60859778279034,9.311143554437201,0.15857334938323145,5.0,2.4000000000000004,1.92,0.0,171.94233870506287
2305,0.09251388164928823,9.744731398691222,9.509273511884892,0.15786158564608904,5.0,2.4000000000000004,2.08,0.0,185.1793749332428
1927,0.09131068014315194,9.880061426178376,9.724683703141949,0.1568451472675248,5.0,2.4000000000000004,2.24,0.0,353.4367914199829
2028,0.09010972226483167,10.005903598472997,9.932797566232527,0.1560533115893984,5.0,2.4000000000000004,2.4000000000000004,0.0,382.2293748855591
2132,0.08891338129355832,10.122692786525262,10.14589180863971,0.15526731809483485,5.0,2.4000000000000004,2.5600000000000005,0.0,386.00232553482056
2221,0.08772406860246496,10.262236591114238,10.364121896789065,0.15437941060983149,5.0,2.4000000000000004,2.7199999999999998,0.0,335.8537185192108
2342,0.08654313760213395,10.387106494146039,10.58741702734665,0.15349207111735103,5.0,2.4000000000000004,2.88,0.0,432.1328294277191
2419,0.08537242906457894,10.501524504130598,10.81510292540523,0.15257286338733073,5.0,2.4000000000000004,3.04,0.0,256.33024406433105
2478,0.08421320596897296,10.622684607447349,11.048519090158091,0.1516223357716825,5.0,2.4000000000000004,3.2,0.0,214.47846055030823
1940,0.08306698807507049,10.7254216252449,11.271863272578912,0.15093032412509588,5.0,2.4000000000000004,3.3600000000000003,0.0,385.71695137023926
2031,0.08193466057699154,10.833716572352188,11.514797501514973,0.14992745910695549,5.0,2.4000000000000004,3.5200000000000005,0.0,335.4051299095154
2146,0.08081718197199735,10.939010198754106,11.762705721071129,0.14889470078657735,5.0,2.4000000000000004,3.6799999999999997,0.0,448.28176522254944
2251,0.07971566721683784,11.048427207100502,12.000708061526748,0.14812115656301547,5.0,2.4000000000000004,3.84,0.0,386.569700717926
2385,0.07862995338747143,11.112355123504829,12.242135058991689,0.1473504636563473,5.0,2.4000000000000004,4.0,0.0,461.9533016681671
2472,0.09872138565427703,6.4564769997782925,7.655656551573091,0.1342378142132637,5.0,2.5600000000000005,-4.0,0.0,300.74418902397156
2528,0.09999511574479016,6.380548604250503,7.4701980186947,0.13499081452302553,5.0,2.5600000000000005,-3.84,0.0,176.79470300674438
1924,0.10123134887080622,6.295611278059603,7.2813987169755094,0.1359379836346271,5.0,2.5600000000000005,-3.68,0.0,304.9889540672302
1998,0.1024207775304667,6.224132734498564,7.114938302673004,0.13675542693238946,5.0,2.5600000000000005,-3.52,0.0,282.3074769973755
2090,0.10355303130307375,6.163282629587259,6.961997426440005,0.13770642068203315,5.0,2.5600000000000005,-3.36,0.0,337.86059737205505
2183,0.10461692226992735,6.123703559958215,6.834396165623676,0.13865377649104543,5.0,2.5600000000000005,-3.2,0.0,335.4981880187988
2276,0.10560224804878723,6.087513312645509,6.716313734512127,0.13970087900678257,5.0,2.5600000000000005,-3.04,0.0,355.85743284225464
2349,0.10649910179348232,6.080001626266354,6.626323954172541,0.1408690523905165,5.0,2.5600000000000005,-2.88,0.0,287.82198095321655
2440,0.10729886416212166,6.083397354332655,6.548673804990051,0.14224269654625457,5.0,2.5600000000000005,-2.7199999999999998,0.0,312.7668526172638
1937,0.10799423092329305,6.123704346204076,6.508039977917813,0.1435731195327628,5.0,2.5600000000000005,-2.56,0.0,354.47611951828003
2036,0.10858019924150368,6.162563705106135,6.472543187693681,0.14498874303383824,5.0,2.5600000000000005,-2.4,0.0,351.4930188655853
2120,0.10905296913627029,6.207662642589035,6.4458902501776585,0.1465544299835651,5.0,2.5600000000000005,-2.24,0.0,326.2038848400116
2204,0.10941117199495345,6.29173609473645,6.4540351615265,0.14806452274061893,5.0,2.5600000000000005,-2.08,0.0,307.7212190628052
2299,0.10965505324002112,6.380550743524417,6.468743196310005,0.14967373842158566,5.0,2.5600000000000005,-1.92,0.0,343.79241967201233
2381,0.1097857902480672,6.486963025497854,6.50134535275501,0.15123156057901999,5.0,2.5600000000000005,-1.7599999999999998,0.0,296.6352484226227
2470,0.10980656991473176,6.60552101459678,6.549155042445642,0.15265951686016632,5.0,2.5600000000000005,-1.6,0.0,303.43157410621643
1942,0.1097207139688521,6.7270385220789315,6.601488473519458,0.1541205319264508,5.0,2.5600000000000005,-1.44,0.0,357.0281648635864
2037,0.10953271509566578,6.86008088989598,6.668297518480776,0.155414993484498,5.0,2.5600000000000005,-1.2799999999999998,0.0,351.63498735427856
2131,0.10924713018232657,7.011757956383873,6.751645693905229,0.15656515066967314,5.0,2.5600000000000005,-1.12,0.0,359.7992880344391
2212,0.10886879092001411,7.1560867376601855,6.827919002511157,0.1578817714864053,5.0,2.5600000000000005,-0.96,0.0,293.54567694664
2293,0.10840339911994355,7.310614817371846,6.925482056438095,0.1587268481950957,5.0,2.5600000000000005,-0.7999999999999998,0.0,299.7592797279358
2332,0.10785586474885239,7.463973315434204,7.017932054667876,0.1597687132267981,5.0,2.5600000000000005,-0.6400000000000001,0.0,144.04756236076355
2380,0.10723179421486344,7.625194823076644,7.1316130725981495,0.16031163588877656,5.0,2.5600000000000005,-0.48,0.0,162.43225193023682
1934,0.10653680171083564,7.783604872518492,7.23951345506835,0.16103374120105832,5.0,2.5600000000000005,-0.31999999999999984,0.0,325.7286660671234
2012,0.10577595040097856,7.945128376229257,7.359854017452775,0.16146941591117356,5.0,2.5600000000000005,-0.16000000000000014,0.0,289.63599967956543
2111,0.10495543183475502,8.1059224489807,7.483467520093478,0.1618506139063237,5.0,2.5600000000000005,0.0,0.0,375.2772572040558
2197,0.10407967739145862,8.266103451419504,7.610451670391141,0.16217555346338652,5.0,2.5600000000000005,0.16000000000000014,0.0,305.65411019325256
2291,0.10315486682610393,8.427535929586446,7.750564517264334,0.16220452519482548,5.0,2.5600000000000005,0.3200000000000003,0.0,346.2268636226654
2366,0.10218550176740429,8.603662755311536,7.897533422487758,0.16221575292147883,5.0,2.5600000000000005,0.4800000000000004,0.0,280.0316388607025
2421,0.10117703719848443,8.745366343986614,8.042099092777974,0.16209236047116826,5.0,2.5600000000000005,0.6399999999999997,0.0,168.92770433425903
1947,0.10013419075567735,8.901610511744973,8.203759795170374,0.1617069452029873,5.0,2.5600000000000005,0.7999999999999998,0.0,355.33031964302063
2035,0.09906167176414975,9.057140557478279,8.35958182145032,0.16152029793852887,5.0,2.5600000000000005,0.96,0.0,320.0934476852417
2141,0.09796390382220405,9.210336380439664,8.530085368411049,0.16103170353642715,5.0,2.5600000000000005,1.12,0.0,420.78006172180176
2228,0.09684543571517237,9.360080857910276,8.70488569322509,0.16049191843733424,5.0,2.5600000000000005,1.2800000000000002,0.0,314.9214301109314
2327,0.09571001672754577,9.501532390734468,8.890829031928483,0.16000128376940778,5.0,2.5600000000000005,1.4400000000000004,0.0,357.29146099090576
2424,0.09456148166452415,9.653334729181593,9.068826090095143,0.1592788541067563,5.0,2.5600000000000005,1.6000000000000005,0.0,327.02601861953735
2519,0.09340314426952652,9.815264212209943,9.260151975157996,0.15862169012582078,5.0,2.5600000000000005,1.7599999999999998,0.0,322.8177156448364
1948,0.09223868759570933,9.933860395052111,9.45142590847905,0.15789440636965468,5.0,2.5600000000000005,1.92,0.0,351.5986318588257
2046,0.0910705461347077,10.063145471319789,9.649257254400258,0.15713947928302097,5.0,2.5600000000000005,2.08,0.0,386.4551558494568
2168,0.08990197496110627,10.198773676777929,9.852990438650494,0.15635625885958113,5.0,2.5600000000000005,2.24,0.0,441.3274247646332
2273,0.08873520857794732,10.334509707369367,10.061937490618707,0.1555370577296047,5.0,2.5600000000000005,2.4000000000000004,0.0,386.41553115844727
2378,0.08757254216764099,10.457711447893146,10.275021036123558,0.15468187714466072,5.0,2.5600000000000005,2.5600000000000005,0.0,369.68515610694885
2476,0.08641588715899952,10.580122300023557,10.49341954527707,0.15379647535821683,5.0,2.5600000000000005,2.7199999999999998,0.0,337.26545119285583
2529,0.08526737091092425,10.700320168595818,10.716973391076078,0.152880530340193,5.0,2.5600000000000005,2.88,0.0,165.09548044204712
1969,0.08412810030660031,10.81034721337673,10.945110607514195,0.15193485459500133,5.0,2.5600000000000005,3.04,0.0,437.28393745422363
2063,0.08299942426632333,10.928926637027388,11.164609518842848,0.15124009119375273,5.0,2.5600000000000005,3.2,0.0,338.40568494796753
2188,0.08188328703538487,11.039362816323548,11.403032847850252,0.15023997205321737,5.0,2.5600000000000005,3.3600000000000003,0.0,450.39179015159607
2301,0.08077998930515584,11.151500407872248,11.646850727165479,0.149209174574025,5.0,2.5600000000000005,3.5200000000000005,0.0,408.6283631324768
2399,0.07969086511945235,11.24890750127621,11.880143416911912,0.14844653811650832,5.0,2.5600000000000005,3.6799999999999997,0.0,358.7894694805145
2512,0.0786165849234293,11.348568528550201,12.118166314296381,0.1476562777559646,5.0,2.5600000000000005,3.84,0.0,384.65181827545166
2562,0.07755745269132652,11.445517073585084,12.360655815250428,0.1468486218212695,5.0,2.5600000000000005,4.0,0.0,183.86045598983765
1939,0.09804483830812111,6.577408473721949,7.645803181512957,0.1330428637103111,5.0,2.7199999999999998,-4.0,0.0,283.95799684524536
2021,0.09924887347105883,6.497363949545619,7.46388103029161,0.1338258808691647,5.0,2.7199999999999998,-3.84,0.0,303.48064041137695
2117,0.10040959149434904,6.42411562065162,7.293290478171465,0.13468024965987763,5.0,2.7199999999999998,-3.68,0.0,358.4514753818512
2155,0.10151818275968266,6.365830748444871,7.138231618132066,0.13569848099918153,5.0,2.7199999999999998,-3.52,0.0,158.31977224349976
2202,0.1025639989738294,6.301802381011461,6.988579927964018,0.13671035119298347,5.0,2.7199999999999998,-3.36,0.0,155.85304737091064
2234,0.1035387903018447,6.294510404408792,6.8881255852856285,0.13779909793981548,5.0,2.7199999999999998,-3.2,0.0,138.51784014701843
2286,0.10443252622619083,6.284848056272798,6.793821473910244,0.13895371101929815,5.0,2.7199999999999998,-3.04,0.0,160.80390906333923
1957,0.1052374046600605,6.2886542646674854,6.712935069421798,0.1403260326687772,5.0,2.7199999999999998,-2.88,0.0,321.235472202301
2057,0.10594663828390236,6.301803704874051,6.650027696688273,0.14162449920687714,5.0,2.7199999999999998,-2.7199999999999998,0.0,389.0576825141907
2144,0.10655533305602362,6.35565574918851,6.618018166145678,0.14315215283339086,5.0,2.7199999999999998,-2.56,0.0,320.99752473831177
2236,0.10705937789384182,6.423149894369768,6.6041182804493035,0.1446386717895466,5.0,2.7199999999999998,-2.4,0.0,349.0503797531128
2334,0.1074573561357111,6.491524602106448,6.595754775008104,0.14619833871773624,5.0,2.7199999999999998,-2.24,0.0,330.2403304576874
2417,0.10774839655558256,6.581749702547747,6.607703433154249,0.1477608062021005,5.0,2.7199999999999998,-2.08,0.0,281.65421509742737
2510,0.10793368456904756,6.687019292954442,6.636614129282831,0.1492448301901769,5.0,2.7199999999999998,-1.92,0.0,333.57610177993774
1952,0.10801507976780941,6.795113684473064,6.671631979223964,0.15080639034996834,5.0,2.7199999999999998,-1.7599999999999998,0.0,303.8346354961395
2042,0.10799518682196112,6.926393223461506,6.722750761042851,0.1522462056126222,5.0,2.7199999999999998,-1.6,0.0,332.4112358093262
2147,0.10787750623473244,7.055601890212634,6.777490760024003,0.15369197765750464,5.0,2.7199999999999998,-1.44,0.0,402.4923074245453
2226,0.10766582677343661,7.19853589506797,6.847187345998568,0.15497642430818453,5.0,2.7199999999999998,-1.2799999999999998,0.0,282.4282696247101
2314,0.1073642408551003,7.34332601308655,6.920188931678677,0.15624238550968267,5.0,2.7199999999999998,-1.12,0.0,321.41209745407104
2401,0.10697740489594001,7.498009053284754,7.006727905380616,0.15728408305977892,5.0,2.7199999999999998,-0.96,0.0,299.81497287750244
2482,0.1065097878672139,7.652548242469538,7.094658017634604,0.15826983310891163,5.0,2.7199999999999998,-0.7999999999999998,0.0,286.44297432899475
1962,0.10596598087414015,7.803945337746119,7.18689070657065,0.15923671641504028,5.0,2.7199999999999998,-0.6400000000000001,0.0,309.91990065574646
2043,0.10535097050178324,7.963022086237604,7.29119361025421,0.1599298222164276,5.0,2.7199999999999998,-0.48,0.0,304.6711688041687
2138,0.10466947763616988,8.12277054550761,7.398635268142598,0.1605774892491856,5.0,2.7199999999999998,-0.31999999999999984,0.0,371.1584334373474
2225,0.10392628108159152,8.285107380768311,7.518767718578015,0.16094184802100026,5.0,2.7199999999999998,-0.16000000000000014,0.0,303.34061765670776
2322,0.10312668989219431,8.43123694205218,7.638917646894335,0.16120247129182974,5.0,2.7199999999999998,0.0,0.0,354.6001968383789
2415,0.10227536491869907,8.606550246902309,7.768652517934978,0.1615054456594074,5.0,2.7199999999999998,0.16000000000000014,0.0,314.8254654407501
2509,0.10137683038356067,8.748491759477481,7.895519089031536,0.1616709932012757,5.0,2.7199999999999998,0.3200000000000003,0.0,331.5913281440735
1966,0.10043643146129,8.92538499657357,8.042252271380413,0.16162060068160577,5.0,2.7199999999999998,0.4800000000000004,0.0,330.9619176387787
2049,0.09945839582286538,9.082699549892112,8.189613941445291,0.16147681451827728,5.0,2.7199999999999998,0.6399999999999997,0.0,309.62853169441223
2164,0.09844712759007732,9.236548065210126,8.340565481180448,0.16128071346346357,5.0,2.7199999999999998,0.7999999999999998,0.0,421.6043629646301
2243,0.09740751388684203,9.392908232410178,8.507105449058997,0.1607957976767585,5.0,2.7199999999999998,0.96,0.0,306.50471353530884
2338,0.0963433965921278,9.543725807954594,8.666590370455918,0.16050667344404274,5.0,2.7199999999999998,1.12,0.0,323.3665542602539
2432,0.09525910740706948,9.688593155000543,8.841022705095607,0.15991775749610843,5.0,2.7199999999999998,1.2800000000000002,0.0,350.2001554965973
2491,0.09415804294959917,9.839682535836245,9.021260616510368,0.15929292161852066,5.0,2.7199999999999998,1.4400000000000004,0.0,168.9097137451172
1992,0.09304397383378359,9.993884567643576,9.206877471395991,0.15862944112186567,5.0,2.7199999999999998,1.6000000000000005,0.0,399.92712903022766
2100,0.0919202135663729,10.122123001282729,9.395000948760083,0.15791221016327506,5.0,2.7199999999999998,1.7599999999999998,0.0,415.2254445552826
2220,0.09078988468340733,10.260642751670176,9.576293165416494,0.15742031193639727,5.0,2.7199999999999998,1.92,0.0,450.7594738006592
2335,0.08965585686139968,10.390802673567212,9.774568482553981,0.15663488650449492,5.0,2.7199999999999998,2.08,0.0,407.53415989875793
2444,0.08852075186137795,10.52858982989371,9.97465199210157,0.15577049414711264,5.0,2.7199999999999998,2.24,0.0,389.68891310691833
2506,0.08738692609124504,10.654599619799377,10.1871722256592,0.15496590250805437,5.0,2.7199999999999998,2.4000000000000004,0.0,209.2726490497589
2556,0.08625665055641554,10.779634003379979,10.400860454654826,0.1540830683308175,5.0,2.7199999999999998,2.5600000000000005,0.0,168.7340748310089
1978,0.08513168902497699,10.90178955672054,10.619742799601182,0.15317068576505627,5.0,2.7199999999999998,2.7199999999999998,0.0,366.1508777141571
2089,0.08401421091865051,11.01867220050377,10.843754670780617,0.15222851267758147,5.0,2.7199999999999998,2.88,0.0,386.22487235069275
2207,0.08290518770020558,11.112378219682324,11.057131767435667,0.1515346294143773,5.0,2.7199999999999998,3.04,0.0,435.06561946868896
2298,0.08180645016366471,11.266029970965707,11.29359693004291,0.15053908601754015,5.0,2.7199999999999998,3.2,0.0,335.8325493335724
2393,0.0807188792213584,11.351980946595795,11.516222837987655,0.14979439380804482,5.0,2.7199999999999998,3.3600000000000003,0.0,346.2363021373749
2443,0.0796437240321726,11.460199756625922,11.76027546613349,0.14874849394167317,5.0,2.7199999999999998,3.5200000000000005,0.0,180.41975784301758
2503,0.07858199915270492,11.561675995705716,11.993971294085888,0.14795985448977736,5.0,2.7199999999999998,3.6799999999999997,0.0,192.2617383003235
2018,0.07753414720288176,11.65545019001463,12.232044487285156,0.14715745369485334,5.0,2.7199999999999998,3.84,0.0,473.85813641548157
2130,0.07650103316336103,11.74542808506704,12.491046933844238,0.14604283077757585,5.0,2.7199999999999998,4.0,0.0,412.51046562194824
2219,0.09727292099470573,6.6981546707890445,7.641489565955242,0.13191922469324374,5.0,2.88,-4.0,0.0,340.5492248535156
2320,0.09840509583057323,6.62055547990216,7.465743394020633,0.13278431832671805,5.0,2.88,-3.84,0.0,354.26215505599976
2408,0.09948949863537054,6.5764331460034136,7.321649473616951,0.13370878206078454,5.0,2.88,-3.68,0.0,308.3773310184479
2496,0.10051732456343834,6.521291072509079,7.1727667123115175,0.13483643481470464,5.0,2.88,-3.52,0.0,297.5790832042694
2545,0.1014798182778014,6.505731997599677,7.0651318668092244,0.1358731062330103,5.0,2.88,-3.36,0.0,151.54946064949036
1990,0.10236860564200474,6.496665130732422,6.967768341735232,0.13704145735022963,5.0,2.88,-3.2,0.0,354.71748518943787
2067,0.10317628265807322,6.499987733962268,6.883046283795752,0.13840504235468587,5.0,2.88,-3.04,0.0,298.86390233039856
2172,0.10389655846978793,6.521469104946193,6.820402049692467,0.1397682894993864,5.0,2.88,-2.88,0.0,380.4212658405304
2265,0.10452425193654856,6.570741991776686,6.782793272081201,0.14122019070573488,5.0,2.88,-2.7199999999999998,0.0,356.5930540561676
2363,0.10505591648353378,6.6205537906683105,6.751057154746185,0.142749772715352,5.0,2.88,-2.56,0.0,354.18869256973267
2454,0.10548929425675066,6.696297156843241,6.742326070149312,0.14432674316893285,5.0,2.88,-2.4,0.0,299.52153182029724
2525,0.10582352072888959,6.786726193650362,6.750948200284876,0.14583616067937,5.0,2.88,-2.24,0.0,236.51201248168945
1984,0.10605860484549894,6.885930130372026,6.7669940977139245,0.14745642398981906,5.0,2.88,-2.08,0.0,325.6482243537903
2062,0.10619557924805445,6.9992304878753,6.7990907219531,0.14896644486767635,5.0,2.88,-1.92,0.0,296.4370849132538
2166,0.10623737264572328,7.119804486741579,6.836965764085063,0.15053885532415606,5.0,2.88,-1.7599999999999998,0.0,377.10111141204834
2244,0.10618579857699617,7.251301468328846,6.889194468110146,0.1519465739106693,5.0,2.88,-1.6,0.0,309.9767062664032
2316,0.10604401081770153,7.3879800951361005,6.945731705829933,0.153374704176284,5.0,2.88,-1.44,0.0,242.4229006767273
2361,0.10581540896173044,7.525390849849724,7.013231982860589,0.1545426421653821,5.0,2.88,-1.2799999999999998,0.0,171.2648060321808
2413,0.10550393303082124,7.681128573368843,7.088576524025239,0.15579966122878797,5.0,2.88,-1.12,0.0,158.51441740989685
1979,0.10511301111076535,7.831757469053436,7.164876184405827,0.15698507678197274,5.0,2.88,-0.96,0.0,311.2708592414856
2073,0.10464695091121758,7.967770694807502,7.248493899021289,0.15783025110300597,5.0,2.88,-0.7999999999999998,0.0,342.5637571811676
2175,0.10411010858846205,8.14776178230823,7.354604255809002,0.15858778610179275,5.0,2.88,-0.6400000000000001,0.0,366.9097912311554
2256,0.10350622953615549,8.323396078978803,7.452514478082929,0.15941006265507518,5.0,2.88,-0.48,0.0,312.2749845981598
2343,0.10284011428310665,8.465389502939423,7.555877211447164,0.16001524562666433,5.0,2.88,-0.31999999999999984,0.0,311.2457673549652
2430,0.10211575123660623,8.628108165760988,7.675751487410297,0.16031329282334833,5.0,2.88,-0.16000000000000014,0.0,315.65478014945984
2505,0.10133785631962083,8.796493138035679,7.790417078855777,0.160816759240611,5.0,2.88,0.0,0.0,239.07243967056274
1976,0.10051101553444405,8.947094284207179,7.914549214413428,0.16098342360447562,5.0,2.88,0.16000000000000014,0.0,299.4877190589905
2060,0.0996391963370585,9.107936741225746,8.054404940840618,0.1608894790524013,5.0,2.88,0.3200000000000003,0.0,303.53557682037354
2179,0.09872704301518066,9.27046694529024,8.18823859243753,0.1609926482625037,5.0,2.88,0.4800000000000004,0.0,416.33231592178345
2249,0.09777885664083114,9.421905900848053,8.334613783123988,0.160785341014546,5.0,2.88,0.6399999999999997,0.0,288.3911874294281
2317,0.09679869681120824,9.57298765422254,8.485368937022962,0.1605392281636313,5.0,2.88,0.7999999999999998,0.0,229.67085242271423
2372,0.09579106959064444,9.717843511463627,8.639415203276545,0.16023837624556733,5.0,2.88,0.96,0.0,190.7429177761078
2464,0.09475953798667583,9.87830601500745,8.79994354603619,0.15991546790189642,5.0,2.88,1.12,0.0,319.4820852279663
1999,0.09370798376216699,10.02639321333929,8.975102337168284,0.15929071460487992,5.0,2.88,1.2800000000000002,0.0,360.0877413749695
2092,0.09264017855088592,10.172335892134981,9.155036165617444,0.15862320879537473,5.0,2.88,1.4400000000000004,0.0,349.4480640888214
2209,0.0915594596513679,10.300363529466846,9.325791638089967,0.15815625047805615,5.0,2.88,1.6000000000000005,0.0,421.81765031814575
2300,0.09046901760819182,10.454044975410163,9.516559508767585,0.15742129680873376,5.0,2.88,1.7599999999999998,0.0,333.6303071975708
2416,0.08937162780595369,10.604735223994489,9.712082101634305,0.15664515976490223,5.0,2.88,1.92,0.0,408.9551639556885
2495,0.08827032575323135,10.723525999475903,9.909960867259777,0.15582377087489496,5.0,2.88,2.08,0.0,269.0161416530609
2549,0.08716731815878223,10.852801146457768,10.100593533141904,0.1552350484074428,5.0,2.88,2.24,0.0,174.38360214233398
2015,0.08606533678348918,10.979598936196584,10.309565132102225,0.15435636929850635,5.0,2.88,2.4000000000000004,0.0,411.4946389198303
2106,0.08496633841046254,11.10369724763752,10.523719912536237,0.1534468392807724,5.0,2.88,2.5600000000000005,0.0,352.50983333587646
2217,0.08387199592967824,11.224197313616585,10.743087451331533,0.1525097797742191,5.0,2.88,2.7199999999999998,0.0,409.28395104408264
2330,0.0827842793150298,11.34867497274735,10.953413811748879,0.1518119387362381,5.0,2.88,2.88,0.0,402.0372381210327
2426,0.0817046625304428,11.454974833166606,11.18228447677001,0.15082106902747766,5.0,2.88,3.04,0.0,337.13114833831787
2497,0.08063438318534111,11.577554412862792,11.402313715029347,0.15007276309980777,5.0,2.88,3.2,0.0,235.06842136383057
2553,0.07957495601223553,11.68328521203107,11.641813830803752,0.1490343277490742,5.0,2.88,3.3600000000000003,0.0,205.20551705360413
2033,0.0785268513856022,11.775715192732365,11.870515715887413,0.14825204163200534,5.0,2.88,3.5200000000000005,0.0,466.73896837234497
2134,0.07749129030623918,11.87776933853334,12.104199209404733,0.1474452622692802,5.0,2.88,3.6799999999999997,0.0,389.843403339386
2270,0.07646922935917962,11.964530650659363,12.364531980279246,0.1463942647999858,5.0,2.88,3.84,0.0,501.91965222358704
2375,0.07546081143801708,12.07125212861987,12.60246352359113,0.14548851843503302,5.0,2.88,4.0,0.0,364.6962366104126
2466,0.09641422686200572,6.838828431771214,7.65166929231585,0.13103143609604806,5.0,3.04,-4.0,0.0,317.0510878562927
2541,0.09747419063243716,6.787994976263668,7.501244602756458,0.13193375615794944,5.0,3.04,-3.84,0.0,238.09362244606018
2573,0.09848265448849694,6.762809088589453,7.378333919972199,0.1328509679070806,5.0,3.04,-3.68,0.0,187.57316422462463
1987,0.09943184003247638,6.723350970625312,7.248440633148258,0.13394804708371466,5.0,3.04,-3.52,0.0,299.9423542022705
2083,0.10031406091671548,6.718116528522014,7.149240814423587,0.13515658635583017,5.0,3.04,-3.36,0.0,355.5936062335968
2176,0.10112248798563532,6.718121552924979,7.059531755949223,0.13649150348861883,5.0,3.04,-3.2,0.0,344.13415002822876
2290,0.10185100868104896,6.751570299392645,6.998447032681117,0.1379393250746762,5.0,3.04,-3.04,0.0,413.2489137649536
2388,0.10249499060792548,6.787994116504588,6.95194719020703,0.13925350631293515,5.0,3.04,-2.88,0.0,354.75726675987244
2453,0.10305056488403183,6.839002436440715,6.917083669997299,0.1407538135517744,5.0,3.04,-2.7199999999999998,0.0,225.23213458061218
2518,0.10351527053055877,6.905818011484662,6.893679052984645,0.1424501674876828,5.0,3.04,-2.56,0.0,218.3582124710083
1995,0.10388764903982912,6.995241016547166,6.8986258301396735,0.14390257603921033,5.0,3.04,-2.4,0.0,316.7667248249054
2088,0.10416829216250975,7.082487815757434,6.899044179646339,0.14561363644020164,5.0,3.04,-2.24,0.0,344.951696395874
2186,0.1043570426368807,7.201458066588918,6.930010572411261,0.14710941119293164,5.0,3.04,-2.08,0.0,357.8299765586853
2281,0.10445539965006151,7.314494572353185,6.961985675262088,0.148576283337379,5.0,3.04,-1.92,0.0,343.705561876297
2353,0.10446537019470657,7.44797294302211,7.003649489222687,0.15018049641473447,5.0,3.04,-1.7599999999999998,0.0,292.96402525901794
2442,0.10438915325145479,7.584396446824472,7.056808466246858,0.1515572819930018,5.0,3.04,-1.6,0.0,306.6296570301056
2533,0.10422958657543202,7.72064761340456,7.112363528945691,0.15291504657058086,5.0,3.04,-1.44,0.0,277.3340904712677
1994,0.10398940402781601,7.869348698514308,7.173971736411513,0.1543184038467283,5.0,3.04,-1.2799999999999998,0.0,279.25917172431946
2070,0.10367222719530676,8.020177540006888,7.246857353801548,0.1554659332413131,5.0,3.04,-1.12,0.0,296.129111289978
2181,0.1032813811461619,8.178753399299492,7.332765454684829,0.15638040742493087,5.0,3.04,-0.96,0.0,387.3936641216278
2252,0.102820053296732,8.330373895803334,7.410619659031735,0.15745469031661852,5.0,3.04,-0.7999999999999998,0.0,287.58116364479065
2340,0.10229199769101847,8.48863254186264,7.501492063416642,0.15828531473702612,5.0,3.04,-0.6400000000000001,0.0,309.8271210193634
2437,0.10170109666942127,8.649713894546622,7.604892072904962,0.15884630551549478,5.0,3.04,-0.48,0.0,349.3937795162201
