P_max,Omega_1,Omega_2,Mu,Gamma_e,Delta_1,Delta_2,number_of_fails,ComputTime
2108,0.055810670911652135,5.615505247185615,7.4664230603536,0.542172509442856,0.5,2.4000000000000004,2.7199999999999998,0.0,326.1345627307892
2206,0.05443449237652223,5.614630669055858,7.760833262737977,0.5377365616763192,0.5,2.4000000000000004,2.88,0.0,409.20761013031006
2298,0.05311377815710341,5.615892380681691,8.055665485556554,0.5328031664222634,0.5,2.4000000000000004,3.04,0.0,364.7710270881653
2378,0.05184677787666002,5.614480135857182,8.350527323753532,0.5289582349737492,0.5,2.4000000000000004,3.2,0.0,297.798734664917
1827,0.05063140046789372,5.61321932778762,8.649458127671473,0.5248491930645606,0.5,2.4000000000000004,3.3600000000000003,0.0,361.2463364601135
1931,0.04946541065418267,5.61231420805456,8.952164802372856,0.5204777727631553,0.5,2.4000000000000004,3.5200000000000005,0.0,361.8160352706909
2060,0.048346533062062616,5.60981224861988,9.251168245121136,0.5171613890454452,0.5,2.4000000000000004,3.6799999999999997,0.0,487.7510714530945
2142,0.04727264401557256,5.607721777334894,9.553331296712454,0.5136199886119996,0.5,2.4000000000000004,3.84,0.0,315.07361125946045
2243,0.04624151130728422,5.60602155839265,9.85844903832891,0.5098628164291197,0.5,2.4000000000000004,4.0,0.0,423.3917324542999
2334,0.052165108525848033,4.924306260635149,7.504653798529477,0.3740096920311228,0.5,2.5600000000000005,-4.0,0.0,340.01373958587646
2395,0.0534362192536202,4.910247492077605,7.2274921604916464,0.3769909683288962,0.5,2.5600000000000005,-3.84,0.0,264.8328945636749
1828,0.054749773588507,4.89430708187454,6.961487824149608,0.3786860157030639,0.5,2.5600000000000005,-3.68,0.0,350.6532108783722
1921,0.05610540398701274,4.8787056071938775,6.694627656368397,0.3824323024092833,0.5,2.5600000000000005,-3.52,0.0,329.0653774738312
2017,0.05750077506835214,4.865012677700497,6.436937994061534,0.38604747121767324,0.5,2.5600000000000005,-3.36,0.0,349.23432660102844
2097,0.05893349756670256,4.853482547666424,6.189871199671266,0.3895886901316772,0.5,2.5600000000000005,-3.2,0.0,312.85552525520325
2199,0.06039951045567432,4.8429771040349685,5.949103914461694,0.39415693475333174,0.5,2.5600000000000005,-3.04,0.0,404.1026849746704
2284,0.061893913419211376,4.836207210298067,5.721211218007088,0.39871471368058264,0.5,2.5600000000000005,-2.88,0.0,333.0022768974304
2368,0.06341024956183773,4.836194477819548,5.497036264923011,0.40540890059259016,0.5,2.5600000000000005,-2.7199999999999998,0.0,330.3145749568939
1820,0.06494065979196725,4.829720056875281,5.283587454763996,0.41209949928033224,0.5,2.5600000000000005,-2.56,0.0,315.40139389038086
1898,0.06647585651790015,4.834325479212397,5.087511477933376,0.41910353800679245,0.5,2.5600000000000005,-2.4,0.0,285.3745586872101
2004,0.06800472117403918,4.836191739039657,4.89283274119226,0.4281813257004823,0.5,2.5600000000000005,-2.24,0.0,382.4981768131256
2080,0.06951512896942309,4.858507390915694,4.7181943617880435,0.43783733285024684,0.5,2.5600000000000005,-2.08,0.0,279.6755120754242
2171,0.07099317607877825,4.875648954229398,4.550153436098935,0.44869989926676856,0.5,2.5600000000000005,-1.92,0.0,351.68044924736023
2248,0.07242309007657675,4.9100116501077515,4.400423431607232,0.46026770490493596,0.5,2.5600000000000005,-1.7599999999999998,0.0,340.6721832752228
2308,0.0737883209374396,4.946514690260729,4.252848749568054,0.4741325757463267,0.5,2.5600000000000005,-1.6,0.0,233.4769434928894
1821,0.07507033016370347,4.9891909644455605,4.119601342627776,0.4886901341525707,0.5,2.5600000000000005,-1.44,0.0,284.3237261772156
1900,0.07624825120023287,5.035760299616628,3.994412283324362,0.50479017816022,0.5,2.5600000000000005,-1.2799999999999998,0.0,284.2196834087372
1992,0.07729920401086011,5.092707084131273,3.883412941707551,0.5217219361402802,0.5,2.5600000000000005,-1.12,0.0,335.8117847442627
2077,0.07819780546203979,5.158050706695901,3.7856972085867326,0.5394311775375247,0.5,2.5600000000000005,-0.96,0.0,313.45114159584045
2152,0.07891500447485922,5.219278067762465,3.6991074417842036,0.557836736650104,0.5,2.5600000000000005,-0.7999999999999998,0.0,288.9671936035156
2226,0.0794218638386804,5.285757480741902,3.630048383216291,0.5761242558042763,0.5,2.5600000000000005,-0.6400000000000001,0.0,317.6391553878784
2291,0.07968858781535935,5.353270925201607,3.5826944191069248,0.5933102978994933,0.5,2.5600000000000005,-0.48,0.0,269.6898100376129
1831,0.079689511419286,5.420066856615679,3.5614561768217845,0.6083636432928061,0.5,2.5600000000000005,-0.31999999999999984,0.0,291.10305762290955
1920,0.07940744508212812,5.485073797219574,3.571192064550554,0.6202396970109516,0.5,2.5600000000000005,-0.16000000000000014,0.0,306.5653727054596
1997,0.07883824218554344,5.544390241911962,3.613063990858824,0.6288559455700405,0.5,2.5600000000000005,0.0,0.0,289.21114563941956
2084,0.07799295037329251,5.606006630630757,3.684100077233484,0.6338618991250105,0.5,2.5600000000000005,0.16000000000000014,0.0,311.54935479164124
2170,0.07689829228563928,5.660724909483445,3.7939447551029044,0.6342693461657722,0.5,2.5600000000000005,0.3200000000000003,0.0,339.2574362754822
2267,0.07559232176782515,5.712797866157604,3.9330702998867517,0.6318263358128899,0.5,2.5600000000000005,0.4800000000000004,0.0,385.70143961906433
2304,0.07411900839065604,5.748913353194869,4.097151036142087,0.6274619249263953,0.5,2.5600000000000005,0.6399999999999997,0.0,174.2011420726776
1849,0.07252366076021646,5.786900955312603,4.292365318823329,0.6198851049892198,0.5,2.5600000000000005,0.7999999999999998,0.0,340.8206260204315
1936,0.07084734862574406,5.823863771375414,4.501971472866233,0.6121084456980562,0.5,2.5600000000000005,0.96,0.0,289.83364748954773
2042,0.0691255990843188,5.839380388717821,4.728345715466824,0.6043061569701978,0.5,2.5600000000000005,1.12,0.0,388.75266432762146
2119,0.06738769249728607,5.867850773051298,4.972772886034292,0.5949243448056091,0.5,2.5600000000000005,1.2800000000000002,0.0,298.4583089351654
2211,0.0656561278469084,5.890484247632644,5.224275337471651,0.5863556425412793,0.5,2.5600000000000005,1.4400000000000004,0.0,406.7838819026947
2276,0.06394748646167682,5.901334997934744,5.490249680362489,0.5774939556605975,0.5,2.5600000000000005,1.6000000000000005,0.0,229.19012713432312
2314,0.06227448532844226,5.914217371290922,5.76021777387809,0.5693649364507565,0.5,2.5600000000000005,1.7599999999999998,0.0,162.62561750411987
1878,0.060645682764678216,5.9206703657494355,6.036361570229172,0.5621031741791056,0.5,2.5600000000000005,1.92,0.0,400.7980844974518
1968,0.05906654498992495,5.929894100022606,6.318807940436772,0.5543496462849475,0.5,2.5600000000000005,2.08,0.0,304.18522024154663
2054,0.05754035829214537,5.938269682752173,6.602405764521716,0.547365517703986,0.5,2.5600000000000005,2.24,0.0,326.39684772491455
2141,0.05606888494276465,5.942162533303639,6.8891365963283455,0.5413112685697551,0.5,2.5600000000000005,2.4000000000000004,0.0,329.6732392311096
2233,0.05465246713097056,5.940016166976871,7.178529614136228,0.5365431829619396,0.5,2.5600000000000005,2.5600000000000005,0.0,385.0496196746826
2346,0.053291030099224895,5.953535635014436,7.473590079510828,0.5292904754600538,0.5,2.5600000000000005,2.7199999999999998,0.0,464.23685121536255
2432,0.0519833633923559,5.947682167928311,7.766356781283432,0.524801337725483,0.5,2.5600000000000005,2.88,0.0,343.19617557525635
1881,0.05072796848516354,5.9535310440282565,8.061431874195813,0.5198939791075252,0.5,2.5600000000000005,3.04,0.0,401.31802201271057
1985,0.04952310355030791,5.953531355430361,8.36291266956448,0.5147286478323922,0.5,2.5600000000000005,3.2,0.0,356.36842250823975
2085,0.04836693291499381,5.946171190718634,8.66337019951596,0.5106767656599309,0.5,2.5600000000000005,3.3600000000000003,0.0,370.0613784790039
2178,0.04725734093417616,5.944770886128252,8.954934988146436,0.5074147519612273,0.5,2.5600000000000005,3.5200000000000005,0.0,373.46843004226685
2287,0.04619234585707114,5.943186369161593,9.262899380763145,0.5028576179804131,0.5,2.5600000000000005,3.6799999999999997,0.0,432.1746425628662
2376,0.045169851662858064,5.940901259769539,9.564495901910743,0.4992850056784147,0.5,2.5600000000000005,3.84,0.0,349.5208594799042
2439,0.044187871722415895,5.936850409861075,9.861513668577768,0.4968144367780082,0.5,2.5600000000000005,4.0,0.0,284.49568152427673
1887,0.050119750901999424,5.162188945513305,7.45186343958351,0.3599315508913156,0.5,2.7199999999999998,-4.0,0.0,413.1583285331726
2000,0.05132436866652924,5.156778183603629,7.184692899353443,0.3630854918759857,0.5,2.7199999999999998,-3.84,0.0,409.6634786128998
2116,0.052566747511948876,5.138425452715756,6.924743589261077,0.36491881383826164,0.5,2.7199999999999998,-3.68,0.0,417.107460975647
2205,0.05384582959396025,5.127098775697689,6.666496189063265,0.3688476882760784,0.5,2.7199999999999998,-3.52,0.0,391.6004993915558
2316,0.055159294170380554,5.105731789398499,6.414282924692922,0.3725939180037109,0.5,2.7199999999999998,-3.36,0.0,425.24428820610046
2397,0.05650428539003341,5.102909489094957,6.178348213511196,0.37645080138324016,0.5,2.7199999999999998,-3.2,0.0,333.69552850723267
2442,0.05787696605024151,5.092763349438934,5.945982812897546,0.3812626084860288,0.5,2.7199999999999998,-3.04,0.0,178.88028359413147
1865,0.05927244368756273,5.089518187328753,5.721478882614651,0.3871501323627654,0.5,2.7199999999999998,-2.88,0.0,332.0619595050812
1964,0.06068464381156754,5.08808497287998,5.511162988175368,0.3931681560494432,0.5,2.7199999999999998,-2.7199999999999998,0.0,343.6697714328766
2082,0.06210646342259079,5.096655892563097,5.308599588161474,0.400350678272384,0.5,2.7199999999999998,-2.56,0.0,431.85419487953186
2157,0.06352965534802675,5.096145960247552,5.108607455895875,0.4084159007034328,0.5,2.7199999999999998,-2.4,0.0,288.0731770992279
2237,0.06494458737314399,5.115848268107916,4.933289846765292,0.4172708470877434,0.5,2.7199999999999998,-2.24,0.0,342.50801253318787
2317,0.06634070527446105,5.137717629622234,4.76268985454778,0.4272367073875717,0.5,2.7199999999999998,-2.08,0.0,310.8462266921997
2356,0.06770618488259758,5.157715335315274,4.589965903794516,0.43811062692166813,0.5,2.7199999999999998,-1.92,0.0,169.33908700942993
1854,0.06902804626892449,5.200443058382904,4.4467872792918826,0.45129092636517554,0.5,2.7199999999999998,-1.7599999999999998,0.0,277.2541856765747
1945,0.07029167018200036,5.242163240537446,4.30100212259152,0.46548209114545147,0.5,2.7199999999999998,-1.6,0.0,295.39666652679443
2027,0.0714809577694116,5.2907029708233875,4.169070546433348,0.4803014495519291,0.5,2.7199999999999998,-1.44,0.0,308.0186791419983
2098,0.07257731949178993,5.345126465654023,4.044219459767427,0.4966699385695139,0.5,2.7199999999999998,-1.2799999999999998,0.0,286.72106194496155
2176,0.07356013162225915,5.404785224894093,3.9321243976492353,0.5137298025067005,0.5,2.7199999999999998,-1.12,0.0,296.5766534805298
2249,0.07440512822332374,5.468502831361938,3.8265196138102784,0.5323900876187304,0.5,2.7199999999999998,-0.96,0.0,321.8334856033325
2290,0.07508608290341759,5.5358504704337985,3.7384440628794273,0.5508734048074249,0.5,2.7199999999999998,-0.7999999999999998,0.0,165.9842827320099
1863,0.07557348709916274,5.603752917344878,3.667003739917276,0.5691407560486951,0.5,2.7199999999999998,-0.6400000000000001,0.0,294.0438814163208
1956,0.0758391639225424,5.671447667950712,3.6172307561610344,0.5862439258488226,0.5,2.7199999999999998,-0.48,0.0,335.2872977256775
2051,0.07585761794935109,5.742127645892598,3.5937563530122367,0.6011773174571559,0.5,2.7199999999999998,-0.31999999999999984,0.0,319.4023287296295
2128,0.07561111066653048,5.807134923184208,3.601081827955995,0.6128641524248306,0.5,2.7199999999999998,-0.16000000000000014,0.0,312.9647419452667
2204,0.07509406649437744,5.869392505935364,3.6342453786729045,0.6221734894176241,0.5,2.7199999999999998,0.0,0.0,318.1069760322571
2282,0.07431581438788575,5.928067265964687,3.709450071898785,0.6260353875544575,0.5,2.7199999999999998,0.16000000000000014,0.0,300.1323444843292
2353,0.07330054092265688,5.977413081396138,3.8123765253408246,0.6272360905427888,0.5,2.7199999999999998,0.3200000000000003,0.0,305.67239212989807
1885,0.07208279959197796,6.034953695501393,3.9514341219424014,0.624720998687903,0.5,2.7199999999999998,0.4800000000000004,0.0,367.52023911476135
1959,0.07070398661367162,6.067676492135948,4.117232452723636,0.6190140881150414,0.5,2.7199999999999998,0.6399999999999997,0.0,273.3973479270935
2059,0.06920625018133623,6.114340013669217,4.303657763771374,0.6121874433776751,0.5,2.7199999999999998,0.7999999999999998,0.0,356.3557171821594
2143,0.06762876745759185,6.142823625343698,4.512291618145291,0.6043180795037051,0.5,2.7199999999999998,0.96,0.0,326.3891370296478
2219,0.06600538232916463,6.17241171239035,4.74098616370142,0.5951111915376872,0.5,2.7199999999999998,1.12,0.0,327.05857706069946
2301,0.06436385254634464,6.194700532382713,4.984353360074376,0.5856563361126759,0.5,2.7199999999999998,1.2800000000000002,0.0,312.9372444152832
2360,0.06272591185378255,6.2161186365381695,5.234731039423661,0.5769619779240147,0.5,2.7199999999999998,1.4400000000000004,0.0,233.54649209976196
1903,0.061108123901565635,6.226749546403848,5.498680485609581,0.5679883341914387,0.5,2.7199999999999998,1.6000000000000005,0.0,404.6889193058014
1989,0.059522217611755725,6.242995283300325,5.768451964939414,0.5599054635753978,0.5,2.7199999999999998,1.7599999999999998,0.0,309.07844281196594
2079,0.05797650577863407,6.243487915191546,6.0406054611106885,0.5523526399010517,0.5,2.7199999999999998,1.92,0.0,340.6032283306122
2173,0.05647672477503511,6.260029153842689,6.321729736286553,0.5445263557775669,0.5,2.7199999999999998,2.08,0.0,362.95927238464355
2258,0.05502636849493656,6.26746932892471,6.605149583565268,0.5375037427220775,0.5,2.7199999999999998,2.24,0.0,358.2251875400543
2347,0.0536271381764432,6.271820855089563,6.889953846348856,0.5313726657908313,0.5,2.7199999999999998,2.4000000000000004,0.0,370.148558139801
2424,0.052279608180465405,6.2754426637976035,7.1821275098307,0.5249170723285279,0.5,2.7199999999999998,2.5600000000000005,0.0,305.72652411460876
1909,0.05098349376017378,6.270297768476787,7.475055150197349,0.5194095260718063,0.5,2.7199999999999998,2.7199999999999998,0.0,426.0067160129547
2007,0.049738116777767113,6.278675128992234,7.771241882271184,0.5134969500068365,0.5,2.7199999999999998,2.88,0.0,350.6272974014282
2118,0.04854205088530005,6.281397502464072,8.066180764428985,0.5085623264538175,0.5,2.7199999999999998,3.04,0.0,408.4796636104584
2224,0.047393648039637956,6.284321317962512,8.366477324829766,0.5035143941157652,0.5,2.7199999999999998,3.2,0.0,455.22574830055237
2348,0.046291375669244,6.281397092421836,8.66575810449568,0.49938317007336863,0.5,2.7199999999999998,3.3600000000000003,0.0,502.89056491851807
2414,0.04523323085753623,6.277163317912965,8.966120672792705,0.494761745762693,0.5,2.7199999999999998,3.5200000000000005,0.0,258.67725706100464
2467,0.04421727997591751,6.27416828573368,9.264145002604423,0.4914006865844809,0.5,2.7199999999999998,3.6799999999999997,0.0,224.91941118240356
1906,0.043241643979724374,6.271853910054972,9.564790649542005,0.48779512795854596,0.5,2.7199999999999998,3.84,0.0,415.1772406101227
2009,0.04230446179937006,6.269778462709381,9.869098435848944,0.48400119849402157,0.5,2.7199999999999998,4.0,0.0,370.62658166885376
2145,0.04821064628108741,5.409837977582384,7.410176195572877,0.34763233647070413,0.5,2.88,-4.0,0.0,522.7775704860687
2228,0.0493522618552462,5.396668297527709,7.15103631793658,0.3497593550139894,0.5,2.88,-3.84,0.0,345.9365975856781
2335,0.05052725170807675,5.383714555440683,6.89583268278035,0.3528771864402336,0.5,2.88,-3.68,0.0,400.7861969470978
2390,0.05173412027683753,5.370425859380557,6.644132067639296,0.35694564905776177,0.5,2.88,-3.52,0.0,237.92237615585327
2430,0.052970590300880464,5.360405226628016,6.403229819984629,0.3609915099180879,0.5,2.88,-3.36,0.0,173.67449069023132
1908,0.054233716527274774,5.354178061712734,6.1744066769382755,0.36507460600902647,0.5,2.88,-3.2,0.0,385.9418306350708
2016,0.05551979864309619,5.34396292668573,5.9496486485864875,0.3701393892307949,0.5,2.88,-3.04,0.0,381.48221158981323
2112,0.056824215568031466,5.344084640952897,5.733264266195597,0.37631637791420647,0.5,2.88,-2.88,0.0,367.3670554161072
2183,0.05814142329345283,5.354174960074618,5.531080945987406,0.382663211194399,0.5,2.88,-2.7199999999999998,0.0,287.7062819004059
2266,0.059465222548080635,5.360255590431872,5.336058673958556,0.39019403223114063,0.5,2.88,-2.56,0.0,318.58199191093445
2344,0.06078832101500749,5.37417798452132,5.1479504340866775,0.3988682912379118,0.5,2.88,-2.4,0.0,346.0518009662628
2410,0.06210242392723272,5.391615957142348,4.966729575388593,0.4087356023530697,0.5,2.88,-2.24,0.0,255.70115494728088
1884,0.06339864607895897,5.4213289584828175,4.801516501690187,0.41907888909231183,0.5,2.88,-2.08,0.0,299.4151313304901
1975,0.06466683463017549,5.455094538569741,4.642857877389163,0.43072224520033764,0.5,2.88,-1.92,0.0,317.9147319793701
2055,0.06589595518112065,5.4955586131260485,4.491346836186366,0.44374908632256815,0.5,2.88,-1.7599999999999998,0.0,302.1177988052368
2133,0.06707350792840955,5.542323172833129,4.353077418874482,0.4573189960581304,0.5,2.88,-1.6,0.0,298.58486008644104
2214,0.06818421572969847,5.592757454322702,4.2144151889881645,0.47321499975356873,0.5,2.88,-1.44,0.0,346.1059470176697
2299,0.0692127423212325,5.64810208529614,4.088793241067053,0.48972670083244674,0.5,2.88,-1.2799999999999998,0.0,330.38803005218506
2375,0.07013861503278836,5.717652764597599,3.976175684634157,0.5069698335342847,0.5,2.88,-1.12,0.0,276.97892236709595
1889,0.07093947391188382,5.785516471544954,3.8687611125340573,0.5257114076626606,0.5,2.88,-0.96,0.0,306.779736995697
1969,0.07159025937408597,5.852737326773647,3.778272828540854,0.5441845957481432,0.5,2.88,-0.7999999999999998,0.0,279.21903252601624
2053,0.07206228393999324,5.92256788846797,3.7044883779749416,0.5624093325641295,0.5,2.88,-0.6400000000000001,0.0,308.00226759910583
2131,0.07232846585678694,5.992707031885643,3.6523597544820694,0.5794203325149256,0.5,2.88,-0.48,0.0,310.3826684951782
2222,0.07236334351540881,6.060913615019915,3.621155981619088,0.5951525319402291,0.5,2.88,-0.31999999999999984,0.0,376.10311341285706
2306,0.0721485707119299,6.127684639706853,3.621084013288766,0.6076538799308295,0.5,2.88,-0.16000000000000014,0.0,329.7223970890045
2350,0.07167824513319017,6.192278434011961,3.6574203088472714,0.6158093447339701,0.5,2.88,0.0,0.0,192.143235206604
1919,0.07095966969606704,6.243016463894131,3.725436222623898,0.6204501063640409,0.5,2.88,0.16000000000000014,0.0,402.91708111763
1994,0.07001460988475448,6.310555593067229,3.8356868982139694,0.6207232296640597,0.5,2.88,0.3200000000000003,0.0,278.4681622982025
2076,0.06887559034594623,6.353491447177582,3.9663074680040973,0.6175594648774678,0.5,2.88,0.4800000000000004,0.0,305.84747099876404
2184,0.06758035410773729,6.376714008961004,4.127279862383679,0.6128216685983332,0.5,2.88,0.6399999999999997,0.0,424.3410758972168
2283,0.0661662389258168,6.3767143192516595,4.321711399003441,0.6051011535970582,0.5,2.88,0.7999999999999998,0.0,393.53905987739563
2387,0.06467141237930006,6.376714116253332,4.531628829942257,0.5972701846981741,0.5,2.88,0.96,0.0,435.1913511753082
2436,0.0631294774128786,6.376714328785011,4.757181609461439,0.5892566480631307,0.5,2.88,1.12,0.0,204.70515513420105
1946,0.06156811454440176,6.376714369524791,5.003140159194003,0.5798850307427728,0.5,2.88,1.2800000000000002,0.0,491.6419286727905
2064,0.06000868821400123,6.376714362832157,5.256347528776136,0.5712937437481056,0.5,2.88,1.4400000000000004,0.0,435.2382638454437
2180,0.058467422358936996,6.376714391117131,5.522260596225038,0.5623411894931498,0.5,2.88,1.6000000000000005,0.0,453.53893280029297
2268,0.05695606002911893,6.376714398905287,5.793083056802958,0.5541332371585308,0.5,2.88,1.7599999999999998,0.0,342.7263824939728
2324,0.05548278132994173,6.376714393454845,6.067735664013087,0.5467165942800856,0.5,2.88,1.92,0.0,231.83730602264404
2393,0.05405307569205589,6.376714393493499,6.351794794138343,0.5389230717222577,0.5,2.88,2.08,0.0,289.2054190635681
2450,0.052670227783297455,6.37671434896466,6.6373952556630655,0.5319303163175251,0.5,2.88,2.24,0.0,222.33002424240112
1976,0.05133597259960902,6.376714368184313,6.931446639015989,0.5245827426552018,0.5,2.88,2.4000000000000004,0.0,541.6396541595459
2120,0.0500509878546682,6.376714395843106,7.217198054731542,0.5192862728612024,0.5,2.88,2.5600000000000005,0.0,534.1746070384979
2220,0.04881515503330355,6.376714373905249,7.509615110093934,0.5136958945528469,0.5,2.88,2.7199999999999998,0.0,432.02687764167786
2337,0.04762750968637629,6.37671439220458,7.80801423351871,0.507792518110302,0.5,2.88,2.88,0.0,446.0458540916443
2418,0.04648669099241847,6.376714385291784,8.104124139345664,0.502833154127355,0.5,2.88,3.04,0.0,353.4036316871643
2483,0.04539132374745566,6.376714399477589,8.404135177634103,0.4973426027838216,0.5,2.88,3.2,0.0,274.0742268562317
2531,0.044339706014338336,6.376714371979827,8.71094868380958,0.4921123554303991,0.5,2.88,3.3600000000000003,0.0,287.1783199310303
1970,0.04333014640610578,6.376714253949647,9.007418561542856,0.4889008596148794,0.5,2.88,3.5200000000000005,0.0,514.125941991806
2099,0.04236080612311596,6.3767143984289945,9.306315839662052,0.48435549562817926,0.5,2.88,3.6799999999999997,0.0,489.5831346511841
2242,0.04142983172852439,6.376714393395856,9.608744423143703,0.4802240814563855,0.5,2.88,3.84,0.0,587.049907207489
2361,0.04053529702764394,6.376714398397878,9.914793484057828,0.4766653201490488,0.5,2.88,4.0,0.0,460.4380855560303
2404,0.04642380995426701,5.654928176375824,7.37789799344787,0.3358454147298823,0.5,3.04,-4.0,0.0,181.23878836631775
2457,0.04750569477236952,5.641025768567046,7.120871746800905,0.3391776380586621,0.5,3.04,-3.84,0.0,217.38437414169312
2493,0.0486169390522916,5.635055709910802,6.873542725277314,0.3424871335672639,0.5,3.04,-3.68,0.0,163.94981169700623
1917,0.049755790266189245,5.620260613893507,6.63631708954527,0.3457556799423705,0.5,3.04,-3.52,0.0,329.37475538253784
2015,0.05092023200908349,5.611293210551617,6.39671491504246,0.3509900367573622,0.5,3.04,-3.36,0.0,350.56246757507324
2104,0.05210733562710842,5.607659365073162,6.176147497788389,0.3553337432164566,0.5,3.04,-3.2,0.0,348.21989464759827
2179,0.05331345994465833,5.606966173985132,5.961090478259272,0.36072742640538275,0.5,3.04,-3.04,0.0,289.95433950424194
2261,0.054534542678270716,5.610030823002559,5.751963625778263,0.367186332683289,0.5,3.04,-2.88,0.0,330.8567683696747
2322,0.05576561127911585,5.6186527941104005,5.556365874137237,0.37384880806899135,0.5,3.04,-2.7199999999999998,0.0,237.12512636184692
2381,0.057001306789432084,5.637898555909537,5.368761029625288,0.38172814100657193,0.5,3.04,-2.56,0.0,241.50748252868652
1979,0.05823545262144854,5.646589309290126,5.183211717777892,0.3905810301940026,0.5,3.04,-2.4,1.0,502.2193160057068
2069,0.0594603970497288,5.692663843030008,5.019440092796946,0.40018116808575654,0.5,3.04,-2.24,0.0,337.5161819458008
2155,0.06066968573778231,5.7132142386245155,4.846704892499947,0.4115001046298522,0.5,3.04,-2.08,0.0,334.2906334400177
2238,0.061853568420770465,5.743502620481644,4.688494873221657,0.42331827623062557,0.5,3.04,-1.92,0.0,352.25541067123413
2309,0.06300256318080749,5.794943453445711,4.539423241457497,0.4366618244635486,0.5,3.04,-1.7599999999999998,0.0,289.3025629520416
2384,0.06410635026780429,5.852160483434229,4.3960535193860775,0.4514040531850584,0.5,3.04,-1.6,0.0,308.08478713035583
2426,0.06515083072804209,5.9041393395682915,4.2630084508072486,0.4665562289933918,0.5,3.04,-1.44,0.0,161.83003759384155
1943,0.06612136552998035,5.9633603579076375,4.135968576686828,0.48320337839176664,0.5,3.04,-1.2799999999999998,0.0,340.86921405792236
2021,0.066999397854278,6.032028255796655,4.015043403745853,0.5013819750864452,0.5,3.04,-1.12,0.0,287.0440878868103
2100,0.06776349478270226,6.100226200107943,3.9055154424665344,0.5201596271467219,0.5,3.04,-0.96,0.0,321.41190099716187
2187,0.06838903310452185,6.171260719461062,3.812990797685123,0.5386464081046067,0.5,3.04,-0.7999999999999998,0.0,337.5057864189148
2269,0.06884899926746214,6.2423971740911295,3.7314782639321433,0.5577553677229354,0.5,3.04,-0.6400000000000001,0.0,312.9394292831421
2342,0.06911600665672785,6.312930709963501,3.677160993765617,0.5746764356346687,0.5,3.04,-0.48,0.0,317.0704154968262
2394,0.069165446319839,6.382499399485136,3.6437701770545003,0.5902919217771289,0.5,3.04,-0.31999999999999984,0.0,204.0664210319519
1962,0.06897317044032181,6.3830894985157425,3.6455103892420757,0.6015166428414349,0.5,3.04,-0.16000000000000014,0.0,413.3305380344391
2062,0.06852719716015136,6.383089438035752,3.6751927337365746,0.610526635813514,0.5,3.04,0.0,0.0,360.74805760383606
2167,0.06783619710988398,6.383089498768758,3.7489414218428907,0.6141996448006837,0.5,3.04,0.16000000000000014,0.0,399.2906286716461
2251,0.06692283880507574,6.383089525375555,3.852071925715696,0.6153412619099496,0.5,3.04,0.3200000000000003,0.0,371.4658660888672
2339,0.06582097174123769,6.3830895019546166,3.9872997786141333,0.612208801387583,0.5,3.04,0.4800000000000004,0.0,329.94284200668335
2386,0.06456929411101087,6.3830894979202295,4.155973528180848,0.6082070681660969,0.5,3.04,0.6399999999999997,0.0,205.24730038642883
2437,0.06320751397647068,6.383089495849834,4.34771632171366,0.6015883541404208,0.5,3.04,0.7999999999999998,0.0,209.22877550125122
1980,0.061772370072427654,6.383089517784154,4.566701864442281,0.592762836202401,0.5,3.04,0.96,0.0,453.2779393196106
2105,0.060295369332695276,6.383089526898754,4.794660723540174,0.5847601184214601,0.5,3.04,1.12,0.0,485.84832978248596
2215,0.05880210395527784,6.383089473412895,5.0434803211381,0.5753732606273902,0.5,3.04,1.2800000000000002,0.0,464.1004948616028
2330,0.057312675252053406,6.383089528847538,5.299316786578112,0.5667668748125458,0.5,3.04,1.4400000000000004,0.0,427.76503467559814
2398,0.05584187356820374,6.383089515150186,5.560498156980692,0.5588903859662919,0.5,3.04,1.6000000000000005,1.0,292.1886682510376
2473,0.05440078783442728,6.3830895250339115,5.833314662771917,0.5506385554574538,0.5,3.04,1.7599999999999998,0.0,323.13241362571716
2517,0.05299686641376333,6.383089527090066,6.116752982509771,0.5420160646249939,0.5,3.04,1.92,0.0,230.1292142868042
2023,0.05163509552809153,6.3830895227888025,6.395272263668079,0.5353268624088303,0.5,3.04,2.08,1.0,598.6270399093628
2153,0.05031822459101962,6.383089524756468,6.682328918837442,0.5282842968816729,0.5,3.04,2.24,0.0,508.0499529838562
2247,0.049047959164487065,6.383089513595152,6.977689117951261,0.5208904667250989,0.5,3.04,2.4000000000000004,0.0,411.65712094306946
2327,0.04782474482752071,6.383089520751929,7.272499109634023,0.5143386850445972,0.5,3.04,2.5600000000000005,0.0,290.0947005748749
2396,0.046648328597609826,6.383089528029968,7.56605370797841,0.5086746396222792,0.5,3.04,2.7199999999999998,0.0,294.2030849456787
2459,0.0455178407859342,6.383089480327264,7.866002549525943,0.5027188302742188,0.5,3.04,2.88,0.0,248.42858982086182
2508,0.044432120363362304,6.383089528771652,8.163266314827016,0.4976945711485292,0.5,3.04,3.04,0.0,255.20234775543213
1999,0.04338960848026082,6.383089513810581,8.464788374827062,0.4924030906686688,0.5,3.04,3.2,0.0,513.08522772789
2136,0.042388878021054816,6.383089521511129,8.76359765087394,0.4881130137152121,0.5,3.04,3.3600000000000003,0.0,516.3672068119049
